BREACH LIST,,,,,
(Dissemination Date: 17-Oct-2025 ),,,,,
List of listed Indian companies where foreign investment has reached its permissible limit as applicable for FPI/NRI/Overall Sectoral Limit,,,,,
,,,,,
Overall / Sectoral Limit,,,,,
Sr No.,Issuer / Company Name,ISIN,ISIN Description,Security Type,Aggregate  Investment (%),Aggregate Permissible Limit (%),Available Investment Headroom (in terms of Quantity),Date when company was included in Breach List,Listed on Stock Exchange*
,,,,,,,,,
NIL,,,,,
,,,,,,
Aggregate FPI Investment limit,,,,,
Sr No.,Issuer / Company Name,ISIN,ISIN Description,Security Type,Aggregate  Investment (%),Aggregate Permissible Limit (%),Available Investment Headroom (in terms of Quantity),Date when company was included in Breach List,Listed on Stock Exchange*
,,,,,,,,,
NIL,,,,,
,,,,,,
Aggregate NRI (Repatriable) Investment limit,,,,,
Sr No.,Issuer / Company Name,ISIN,ISIN Description,Security Type,Aggregate  Investment (%),Aggregate Permissible Limit (%),Available Investment Headroom (in terms of Quantity),Date when company was included in Breach List,Listed on Stock Exchange*
1,AMANTA HEALTHCARE LIMITED,INE084K01015,AMANTA HEALTHCARE LIMITED EQ,Equity,37,24,0,18-Sep-2025,NSE/BSE
2,INTENSE TECHNOLOGIES LIMITED,INE781A01025,INTENSE TECHNOLOGIES LIMITED EQ NEW FV RS. 2/-,Equity,5.89,5,0,03-Apr-2020,NSE/BSE
3,XTGLOBAL INFOTECH LIMITED,INE547B01028,XTGLOBAL INFOTECH LIMITED EQ NEW FV RE. 1/-,Equity,24.42,24,0,04-Mar-2024,NSE/BSE
,,,,,,,,,
Notes :,,,,,
,,,,,,
,,,,,
