security_id,report_date,available_date,promoter_pct,public_pct,strategic_public_pct,raw_free_float,fif,source
SEC000747,2025-12-31,2026-01-21,0.0003,0.9997,0.0,0.9997,1.0,COMPANY_PDF_21D_PROXY
SEC000747,2026-03-31,2026-04-21,0.0003,0.9997,0.0,0.9997,1.0,COMPANY_PDF_21D_PROXY
